hub_name,hub_number,bottleneck_score,delay_ratio,delay_hours,sla_breach,sla_breach_contribution,betweenness_centrality,closeness_centrality,degree_centrality
Bhadrachalam_ITDARd_D (Telangana),332,0.060261,1.5076142131979695,0.0,0.0,0.010975488975270396,0.0,0.0,0.0006406149903907751
Manuguru_AskNagar_D (Telangana),333,0.090304,1.0868302982317233,0.5202,0.0,0.0,0.0008217119203666289,0.09940918488858808,0.0019218449711723253
Cjb_Kovaipudur_Dc (Tamil Nadu),334,0.013667,1.0470907297830374,0.06789999999999996,0.0,0.0220534655385951,6.981060792719986e-06,0.0037738046706656575,0.0012812299807815502
Cjb_West_Dc (Tamil Nadu),335,0.061144,1.3528932355338223,0.4778,0.0,0.009661784437483363,0.0,0.0,0.0006406149903907751
Bhandara_RjnaiDPP_D (Maharashtra),336,0.0609,0.842042281611488,0.0049000000000000155,0.0,0.042359983553537234,0.0,0.0,0.0006406149903907751
Bhandara_KaremDPP_D (Maharashtra),337,0.063697,1.0985241324291983,1.0118999999999998,0.0,0.0005310720471905028,4.106506348658815e-07,0.0006406149903907751,0.0012812299807815502
Guwahati_Sixmile (Assam),338,0.117127,0.7164508128961147,0.1364,0.0,0.42557505086878256,0.0,0.11019829328357594,0.0012812299807815502
Vadodara_Karelibaug_DPC (Gujarat),339,0.125009,1.1615201900237528,0.7712000000000001,0.0,0.012834241140437163,0.004606902887252006,0.14081023649996507,0.005765534913516976
PNQ Vadgaon Sheri DPC (Maharashtra),340,0.133827,0.9274561614220513,5.7318,0.0,0.014972504909388396,0.001642602539463526,0.12604613798230258,0.0038436899423446506
Durgapur_Central_I_1 (West Bengal),341,0.182872,1.0143290162579222,13.643600000000001,0.0,0.2923458449249125,0.014261075247622332,0.13040457982124803,0.010249839846252402
Noida_Sec-83_DC (Uttar Pradesh),342,0.064467,1.4068723155017573,0.6321999999999999,0.0,0.0049240627533365024,0.0,0.11859843599635385,0.0019218449711723253
Saundatti_ShanthiS_D (Karnataka),343,0.060029,1.1910650179497408,0.0,0.0,0.0,0.0,0.0,0.0006406149903907751
Guruvayoor_ManhrBld_D (Kerala),344,0.10938,1.0287284536597552,0.2625,0.0,0.0,0.0004172210450237356,0.11080406627359585,0.0012812299807815502
Tirur_PmthuKlm_D (Kerala),345,0.060027,1.1192660550458717,0.0,0.0,0.0,0.0,0.0,0.0006406149903907751
Kozhikode_Central_H_4 (Kerala),346,,,,,,,,
Mumbai_Panvel_D (Maharashtra),347,0.107637,0.2450273854136639,0.40839999999999993,0.0,0.017078158991231433,0.0,0.10637936468009934,0.0012812299807815502
Kotputli_LXngrDPP_D (Rajasthan),348,0.06332,1.26,0.0,0.0,0.16033251445750477,0.0,0.0,0.0006406149903907751
Panipat_PC (Haryana),349,0.203057,1.5297167929796571,1.9416000000000002,1.0,0.015116919238010373,0.0,0.08867090937462532,0.0012812299807815502
Sonipat_AmzonDev_V (Haryana),350,0.060241,1.328093510681177,0.0,0.0,0.010220807645052314,0.0,0.0,0.0006406149903907751
Noida_Surajpur_DC (Uttar Pradesh),351,0.01332,1.5313773431132844,0.4352,0.0,0.048644336111958196,0.0,0.0,0.0012812299807815502
Noida_Sector02_C (Uttar Pradesh),352,0.0865,1.1251561329003248,2.8229999999999995,0.0,0.006498644787989049,0.00026640177745238636,0.12058790032438083,0.0019218449711723253
Goa_ZuariNgr_IP (Goa),353,0.227535,1.5260137719969393,2.4931,1.0,0.0005962914214068807,6.570410157854104e-06,0.0025624599615631004,0.005765534913516976
Faridabad_Blbgarh_DC (Haryana),354,0.111272,1.3674107142857144,0.13949999999999996,0.0,0.0024597021133033834,0.0,0.11683086891048616,0.0012812299807815502
Araria_Wardn13_D (Bihar),355,0.078292,1.0389082933961495,0.8807,0.0,0.17797435518303492,4.106506348658815e-07,0.09896200007127551,0.0025624599615631004
Forbesganj_JhumanCk_D (Bihar),356,0.041958,1.2866067942210075,0.11059999999999995,0.0,0.0005403891006499856,0.0,0.06801087989234711,0.0019218449711723253
Narpatganj_Central_DPP_1 (Bihar),357,0.067799,1.375747905863582,0.15289999999999998,0.0,0.004327771331929627,0.0012364690615811692,0.0859233925888994,0.0019218449711723253
Chennai_Poonamallee (Tamil Nadu),358,0.105823,0.8978734241691073,0.10919999999999996,0.0,0.010933562234702725,0.0004172210450237356,0.10257153211118661,0.0012812299807815502
Chennai_Egmore_DPC (Tamil Nadu),359,0.222424,2.3363636363636364,2.2699999999999996,1.0,0.18016852127274302,0.0,0.12145336372383811,0.0019218449711723253
Hyderabad_Tolichwk_I (Telangana),360,0.123656,1.1484235574063058,2.8161,0.0,0.010779830852621264,0.00041681039438886975,0.1290278745797334,0.0019218449711723253
Dholi_WardNo4_D (Bihar),361,0.061347,0.36541737649063033,0.36659999999999987,0.0,0.0,0.0,0.11615233693687721,0.0012812299807815502
Samastipur_Haripur_D (Bihar),362,0.091192,0.9281658148779103,0.8742999999999999,0.0,0.4763436751695028,0.000821301269731763,0.11619323564706625,0.0019218449711723253
HazratJandaha_HajiprRD_D (Bihar),363,0.080326,1.2321499800558438,13.370800000000001,0.0,0.028659256441368193,0.0008102137025903843,0.09860713857393341,0.0012812299807815502
Kolkata_Narynpur_C (West Bengal),364,0.062945,0.8316713203031512,1.5291,0.0,0.0,0.0,0.0,0.0006406149903907751
Rajamundry_AtoNgrRd_I (Andhra Pradesh),365,0.145865,0.9631222361961945,4.893,0.0,0.0,0.006350591881439952,0.130173092401447,0.010249839846252402
Mandapeta_Mainrd_D (Andhra Pradesh),366,0.061375,1.01580547112462,0.5492,0.0,0.0,2.0532531743294075e-07,0.10849540990881741,0.0025624599615631004
Madhubani_Bardivan_D (Bihar),367,0.06324,1.147359454855196,0.3283,0.0,0.07197889650123214,0.00041639974375400383,0.11613189837679681,0.0012812299807815502
Jaynagar_Wardno6_D (Bihar),368,0.234658,1.3427057864710676,16.1786,1.0,0.0017609231038421959,0.0004053121766126251,0.09856295974840745,0.0012812299807815502
Sathupally_VidyaNGR_D (Telangana),369,0.203191,1.3705624252094137,1.8459999999999999,1.0,0.03498087721362708,0.0008106243532252501,0.08624903011962053,0.0012812299807815502
Berhampore_Central_I_2 (West Bengal),370,0.14195,0.8948940793047256,4.1488,0.0,0.04766138697198278,0.005329492381061855,0.1304303514773392,0.005765534913516976
Domkal_Central_D_2 (West Bengal),371,0.116457,1.4782608695652175,0.6589999999999999,0.0,0.23154275404832958,0.001247967279357414,0.10878153592802643,0.0019218449711723253
Nazirpur_Central_D_1 (West Bengal),372,0.105934,0.9202266782911945,0.5364,0.0,0.12307361767303421,0.001236879712216035,0.09323034022818708,0.0012812299807815502
Nowda_ArhamDPP_D (West Bengal),373,0.082667,1.2114080574391706,0.23139999999999997,0.0,0.0,0.0012257921450746564,0.08156934599868203,0.0019218449711723253
Nowda_AmtlaDPP_D (West Bengal),374,0.079159,0.6449885233358836,1.1475,0.0,0.00019565812264913315,1.2319519045976445e-06,0.07250907256375921,0.0019218449711723253
Bhuj_DC (Gujarat),375,0.058848,1.0855134713002734,4.2524999999999995,0.0,0.0029814571070344033,0.0008126776063995795,0.0012812299807815502,0.0032030749519538753
Chikmagalur_DC (Karnataka),376,0.051875,1.0049453409682458,0.0,0.0,0.0,0.00041639974375400383,0.09426904420444741,0.0012812299807815502
Anjar_DC (Gujarat),377,0.019722,1.017522412387938,2.4145,0.0,0.08831169121570497,0.0,0.0008541533205210334,0.0019218449711723253
Chandigarh_Kharar_DC (Chandigarh),378,0.097452,1.0201777564256547,0.0,0.0,0.0,0.0008323888368731418,0.11861566830972975,0.0019218449711723253
Chandigarh_Mullanpr_DC (Chandigarh),379,0.082096,1.0535009861932938,0.047099999999999975,0.0,0.012270559406138467,0.0004044908753428933,0.11863699055821253,0.0025624599615631004
Pune_PC (Maharashtra),380,0.117454,0.9902573070197351,1.0854,0.0,0.027834697210204,0.0,0.1259499195563619,0.0012812299807815502
Hyderabad_South_D_4 (Telangana),381,0.064813,1.5134175217048145,0.3698000000000001,0.0,0.19836472667911237,0.0,0.0,0.0006406149903907751
Osmanabad_Kakdepot_D (Maharashtra),382,0.092195,1.1339579640415296,0.3763000000000001,0.0,0.3142176279210477,0.0004674573060223284,0.12619074158228227,0.0025624599615631004
Barshi_Kurduwdi_D (Maharashtra),383,0.056659,0.1543677702433187,0.18180000000000002,0.0,0.004379015125956778,0.0,0.10571481314677819,0.0012812299807815502
Noida_Sec 02_DPC (Uttar Pradesh),384,0.132593,1.0479640269797652,2.1954000000000002,0.0,0.0,0.0008410125002053253,0.14467887452263717,0.006406149903907751
Khurja_Pnjbiyon_D (Uttar Pradesh),385,0.061987,0.9242122058236937,0.065,0.0,0.0054830859609054615,2.463903809195289e-06,0.0006406149903907751,0.0012812299807815502
Jewar_SJRoad_D (Uttar Pradesh),386,0.046758,0.8113282808137217,0.009399999999999992,0.0,0.0054830859609054615,4.106506348658815e-06,0.0008541533205210334,0.0019218449711723253
Pahasu_Kanongyn_D (Uttar Pradesh),387,0.011904,1.0470682090147587,0.009399999999999992,0.0,0.0,0.0,0.0009609224855861628,0.0012812299807815502
Anupshahar_DcntCLY_D (Uttar Pradesh),388,0.049959,1.218863361547763,1.5352999999999999,0.0,0.006242425817853282,4.927807618390578e-06,0.0014642628351789143,0.0019218449711723253
Bhopal MP Nagar (Madhya Pradesh),389,0.114592,-0.9363636363636364,0.18059999999999998,0.0,0.0006941204827314455,0.0,0.12468875467132748,0.0012812299807815502
Koyilandy_Pshrikvu_D (Kerala),390,0.014874,1.1703230953330674,1.2268,0.0,0.033364368438406865,0.0,0.0008541533205210334,0.0012812299807815502
Vadakara_Mandodi_D (Kerala),391,0.047954,1.185864896524795,0.5433,0.0,0.0016211673019499542,2.463903809195289e-06,0.0014413837283792441,0.0019218449711723253
Kallachi_ZamQuatr_D (Kerala),392,0.062033,1.5076142131979695,0.0,0.0,0.0,1.642602539463526e-06,0.0012812299807815502,0.0012812299807815502
Sasaram_Central_I_2 (Bihar),393,0.15337,0.799266247379455,10.225200000000001,0.0,0.010122978583727744,0.0065474137223016145,0.13970736208199327,0.005765534913516976
Mohania_Bhabua_D (Bihar),394,0.264122,1.3869582194455292,1.5451000000000001,1.0,0.0,0.0008323888368731418,0.11505885259332921,0.0012812299807815502
Kolar_Ambedkar_D (Karnataka),395,0.087395,1.0531826949572884,0.039199999999999985,0.0,0.014008189876331954,0.0009668084780192403,0.10988637670252019,0.0025624599615631004
Mulbagal_Sunku_D (Karnataka),396,0.051299,1.0710645734510154,0.0,0.0,0.0,0.0,0.09404069228773672,0.0012812299807815502
Chintamani_Central_D_2 (Karnataka),397,0.086545,0.9697854606286501,3.2624999999999997,0.0,0.0,0.0009446333437364826,0.09406749978268762,0.0025624599615631004
Kollam_Central_H_1 (Kerala),398,0.077779,0.9566311980016916,1.2953999999999999,0.0,0.0,0.0057187207411422665,0.003304224687278735,0.0038436899423446506
Kottarakkara_Amankovl_D (Kerala),399,0.063017,1.0843079346328017,0.0,0.0,0.020120176945752487,1.4783422855171734e-05,0.002615844544095665,0.0012812299807815502
Punalur_PostofJN_D (Kerala),400,0.062878,0.9434937226162643,0.0,0.0,0.0,0.00041927429819806506,0.0021648368640791713,0.0012812299807815502
Pthnmthitt_Klskhrpt_D (Kerala),401,0.064958,1.0387084071667652,0.03570000000000001,0.0,0.08171987589312109,0.0008237651735409584,0.0018464785017145871,0.0012812299807815502
Adoor_Town_D (Kerala),402,0.068909,0.9389354971805804,1.269,0.0,0.1415353591029988,0.0012282560488838519,0.0016097504886742554,0.0012812299807815502
Nichlaul_Wardno13_D (Uttar Pradesh),403,0.072005,1.0602786018822328,4.5251,0.0,0.0,0.0008208906190968971,0.0021839147399685516,0.0012812299807815502
Atmakur_IndraNgr_D (Andhra Pradesh),404,0.10298,0.9865074838227484,0.0,0.0,0.0,0.000821301269731763,0.09577384682561839,0.0012812299807815502
Srisailam_Sishumdr_D (Andhra Pradesh),405,0.098854,1.2122416065141712,0.0,0.0,0.05238979160267016,0.0008102137025903843,0.08350975306533422,0.0012812299807815502
Jalandhar_Sodal Road (Punjab),406,0.014498,1.0113093247841394,1.3635000000000002,0.0,0.02010620136556326,0.0,0.0,0.0012812299807815502
Chandigarh_Raiprvlg_L (Chandigarh),407,0.112279,1.0647359454855196,0.17400000000000004,0.0,0.012270559406138467,0.0,0.11859435372422934,0.0012812299807815502
Godhra_DC (Gujarat),408,0.113177,1.0438911704312115,0.0,0.0,0.024340802162898054,0.0008344420900474712,0.11863628767865446,0.0012812299807815502
Dahod_DC (Gujarat),409,0.110528,1.0549123843276236,0.2133,0.0,0.2724912040027552,0.0004176316956586015,0.10052815017391661,0.0012812299807815502
Kanchipuram_DC (Tamil Nadu),410,0.074197,-60.33333333333334,4.1407,0.0,0.13517181159017227,0.00041639974375400383,0.12143101719877394,0.0019218449711723253
Arakkonam_HousngBd_D (Tamil Nadu),411,0.056328,0.6745149211392262,0.3826000000000001,0.0,0.03831172382539208,0.0,0.1023538428156539,0.0012812299807815502
Gandhinagar_DC (Gujarat),412,0.060098,0.8156516946817305,1.8802,0.0,0.05547373629775887,0.0,0.10022438549359701,0.0019218449711723253
Bengaluru_Peenya_L (Karnataka),413,0.074005,1.0095444406314344,2.7344999999999997,0.0,0.0037827237045499,0.0,0.1317057630164311,0.0019218449711723253
Brahmapuri_DhnliRth_D (Maharashtra),414,0.060405,0.7852257181942544,0.19569999999999993,0.0,0.0005170964670012793,0.0,0.0,0.0006406149903907751
Chamorshi_Central_DPP_1 (Maharashtra),415,0.060583,-1.8173496076721884,0.0,0.0,0.012559388063382425,0.0,0.0008541533205210334,0.0006406149903907751
Goa_Hub (Goa),416,0.137445,1.1186610042468148,3.1580000000000004,0.0,0.06352367048675175,0.007358932218397311,0.12763055085579894,0.006406149903907751
Canacona_CharRsta_D (Goa),417,0.057651,0.836869661063654,0.4747,0.0,0.0035078706274951667,0.0,0.10674067256596091,0.0012812299807815502
Chennai_Chrompet_DPC (Tamil Nadu),418,0.121275,0.4636363636363637,1.3172999999999997,0.0,0.017870108535287456,0.003281098572578393,0.12163243245030157,0.006406149903907751
Pondicherry_Vasanthm_I (Pondicherry),419,0.126028,-4.218181818181818,0.07360000000000003,0.0,0.0038339674985770535,0.007363787184414987,0.1217895512964267,0.0032030749519538753
Kalpakkam_Sadras_D (Tamil Nadu),420,0.099565,0.8724166437034996,0.03989999999999999,0.0,0.0,0.0004053121766126251,0.08867090937462532,0.0012812299807815502
Mumbai_Pawane_L (Maharashtra),421,0.07194,0.845180373860275,1.0700999999999998,0.0,0.1561724500878458,0.0,0.12696759878325053,0.0019218449711723253
Guntakal_Verpatem_D (Andhra Pradesh),422,0.089033,0.9363461008542298,0.23489999999999994,0.0,0.015317235887389249,0.001236879712216035,0.09582947269861135,0.0019218449711723253
Rayadurgam_RailGate_D (Andhra Pradesh),423,0.047106,1.0391292367043263,0.0,0.0,0.011921169901407873,0.0,0.08356262072364348,0.0012812299807815502
Kalyandurg_Shankrpa_D (Andhra Pradesh),424,0.086164,1.1591608391608392,0.0,0.0,0.15086172961594083,0.0012147045779332775,0.08359437346109388,0.0019218449711723253
Sriklahsti_SDKNgr_D (Andhra Pradesh),425,0.064597,1.1929171600969943,0.03200000000000003,0.0,0.11686846006901887,3.6958557137929336e-06,0.0015374759769378604,0.0012812299807815502
Venktagiri_TirupthiRd_D (Andhra Pradesh),426,0.063253,1.0206409560021728,0.0,0.0,0.05981548320987773,3.6958557137929336e-06,0.0012812299807815502,0.0012812299807815502
Gudur_Bngisheb_D (Andhra Pradesh),427,0.062859,1.0850117096018734,0.0819,0.0,0.036718507683820574,3.6958557137929336e-06,0.0010981971263841859,0.0012812299807815502
Karimnagar_KamnHbRD_I (Telangana),428,0.142704,0.8851829988193625,1.3116,0.0,0.0534565942237809,0.008198023949145025,0.12958523040945147,0.008968609865470852
Cherthala_Mulapali_D (Kerala),429,0.065188,1.1133472125838537,0.0857,0.0,0.24352914332395384,0.0,0.0,0.0006406149903907751
CCU_Beliaghata_DPC (West Bengal),430,0.081128,1.1063653899145771,6.9633,0.0,0.0,0.0,0.12961067919782726,0.0019218449711723253
Bhavnagar_Mahuva_DC (Gujarat),431,0.092914,0.6296060991105463,0.13240000000000005,0.0,0.0,0.0,0.07709661822405606,0.0006406149903907751
Jaipur_NgrNigam_DC (Rajasthan),432,0.063774,1.0334582441113491,0.472,0.0,0.009107419756644156,0.0,0.002849050878316868,0.0012812299807815502
Chittaurgarh_DC (Rajasthan),433,0.105503,0.8984662055258443,0.0,0.0,0.09413484962788154,0.002461439905386094,0.10551200295369086,0.0025624599615631004
Rajsamand_kankroli_D (Rajasthan),434,0.052258,1.0418690724034236,0.0,0.0,0.0,0.002019990472905271,0.09079344868280868,0.0012812299807815502
Kadi_KaranNGR_D (Gujarat),435,0.05945,1.0479640269797652,0.12060000000000001,0.0,0.0,0.004413262372903628,0.10069844041430215,0.0012812299807815502
Vijayawada_Rynapadu_H (Andhra Pradesh),436,0.156704,0.9965026230327254,4.4137,0.0,0.023120268159705852,0.01144154798863319,0.14214464322105025,0.008968609865470852
Akhnoor_ThthiCwk_D (Jammu & Kashmir),437,0.100607,-0.3643254168772107,0.7363,0.0,0.04474980776589449,0.0,0.08698795024058736,0.0012812299807815502
Kumbakonam_Mettu_DC (Tamil Nadu),438,0.060077,-0.22354014598540145,0.0413,0.0,0.0,0.0,0.0,0.0006406149903907751
Mylduthuri_Thiruviz_D (Tamil Nadu),439,0.062256,-0.04051948051948052,0.12009999999999998,0.0,0.01455789603044142,8.21301269731763e-07,0.0006406149903907751,0.0012812299807815502
Mannargudi_Vadasari_D (Tamil Nadu),440,0.063597,-0.18795620437956204,0.08519999999999997,0.0,0.0789107842750871,8.21301269731763e-07,0.0008541533205210334,0.0012812299807815502
Ukkadagatri_Tuminkte_D (Karnataka),441,0.051288,0.9724739442677389,0.0042999999999999705,0.0,0.0,0.0,0.09400050968171718,0.0012812299807815502
Dadri_ICDCant_D (Uttar Pradesh),442,0.063205,1.0479640269797652,0.0,0.0,0.0,1.2319519045976445e-06,0.0006406149903907751,0.0019218449711723253
Faridabad_Mthurard_L (Haryana),443,0.127137,1.0222333250062454,3.0995999999999997,0.0,0.03784121262568823,0.0,0.139235776049649,0.0012812299807815502
Delhi_Mayapuri_PC (Delhi),444,0.128255,0.9513274336283186,10.302,0.0,0.01082175759318894,0.00041681039438886975,0.14202228932113972,0.0025624599615631004
Panagarh_Central_D_1 (West Bengal),445,0.110406,1.2012500000000002,0.6108999999999999,0.0,0.01448335960276556,0.001247967279357414,0.10867406199165755,0.0012812299807815502
Bolpur_WebelDPP_D (West Bengal),446,0.046343,0.9305997707882339,0.1774,0.0,0.0005031208868120571,0.0,0.08151896967333701,0.0012812299807815502
Nanoor_Central_DPP_1 (West Bengal),447,0.083384,0.6965595750063243,0.6177999999999999,0.0,0.0005031208868120571,0.0012147045779332775,0.08154918799892949,0.0019218449711723253
Delhi_Wazirpur_L (Delhi),448,0.120676,0.8186856690419635,0.1041,0.0,0.0022919951510326974,0.0,0.139235776049649,0.0012812299807815502
Eluru_Agraharm_DC (Andhra Pradesh),449,0.048113,1.9007194244604317,0.07730000000000004,0.0,0.0034938950473059434,0.0,0.08595696515698571,0.0012812299807815502
Kaikaluru_Atapaka_D (Andhra Pradesh),450,0.087191,-0.4963172804532578,1.3009,0.0,0.031971468946214235,0.0012147045779332775,0.08599056397072785,0.0019218449711723253
Anantapur_KamaStrt_I (Andhra Pradesh),451,0.137379,1.0376844543582704,0.9044000000000001,0.0,0.0,0.009789911135202615,0.13571408152896078,0.005124919923126201
Dharmavram_SaiNgr_D (Andhra Pradesh),452,0.098885,0.728145528044467,0.7769000000000001,0.0,0.010188197957944128,0.002903710639136648,0.1123557334823521,0.0019218449711723253
Kadiri_GVManu_D (Andhra Pradesh),453,0.105814,0.6232343614874604,0.047599999999999976,0.0,0.7536844054979187,0.002848272803429754,0.09613657370361782,0.0019218449711723253
Rayachoti_Madnpali_D (Andhra Pradesh),454,0.100271,-0.10846189808321645,0.0,0.0,0.0027019455032499273,0.0028371852362883755,0.08379603586532965,0.0012812299807815502
Pulivendula_RTCStand_D (Andhra Pradesh),455,0.096245,-0.39738195418419825,0.0,0.0,0.0041227961558210095,0.0028260976691469966,0.07426325852091104,0.0012812299807815502
Shegaon_SChwkDPP_D (Maharashtra),456,0.071994,-0.15206692913385828,0.6216999999999999,0.0,0.029041255633206982,0.0016187848026413048,0.09154911617080543,0.0019218449711723253
Chaksu_TonkRoad_D (Rajasthan),457,0.063769,1.163130338936346,0.3998999999999999,0.0,0.009107419756644156,5.749108888122341e-06,0.003139013452914798,0.0012812299807815502
Ghatal_KrshDPP_D (West Bengal),458,0.062717,0.9986349453978158,0.18009999999999998,0.0,0.1144460261695534,0.0,0.0,0.0006406149903907751
HBR Layout PC (Karnataka),459,0.112621,0.9284059711736444,0.9748000000000001,0.0,0.008399323693723482,0.0008221225710014948,0.13199551569506726,0.004484304932735426
Chhapra_Prbhunth_D (Bihar),460,0.014586,0.6708811133980201,1.3659999999999999,0.0,0.024508509125168745,0.0,0.0,0.0012812299807815502
Siwan_HnmntNgr_D (Bihar),461,0.011947,0.5577889447236182,0.015699999999999992,0.0,0.00864622561039977,0.0,0.0006406149903907751,0.0012812299807815502
Sambhal_Khwssrai_D (Uttar Pradesh),462,0.051238,1.1662691652470187,0.0,0.0,0.022062782592054582,0.0012483779299922798,0.08941574020801196,0.0012812299807815502
Aonla_KdidmCLY_D (Uttar Pradesh),463,0.078444,0.3754166666666667,0.7376,0.0,0.02879901224326043,0.00041681039438886975,0.07016559413941488,0.0019218449711723253
Nainital_Sookhtal_D (Uttarakhand),464,0.100903,0.9995535714285714,0.0191,0.0,0.012596656277220352,0.0012475566287225481,0.08900574220840679,0.0012812299807815502
Ranikhet_Subhash_D (Uttarakhand),465,0.099015,0.6090365578751348,0.07879999999999998,0.0,0.06540571528556723,0.001236879712216035,0.07833561762318532,0.0019218449711723253
Almora_SuzkiSrv_D (Uttarakhand),466,0.083816,0.6065862981476037,0.0938,0.0,0.23894515302188848,0.0012257921450746564,0.06992028588572267,0.0025624599615631004
Thuraiyur_Mthrapuri_D (Tamil Nadu),467,0.061867,0.670364500792393,0.0,0.0,0.005962914214068807,2.463903809195289e-06,0.0006406149903907751,0.0012812299807815502
Perambalur_goplpurm_D (Tamil Nadu),468,0.046986,0.6517467248908296,0.0,0.0,0.0,4.517156983524696e-06,0.0017083066410420668,0.0019218449711723253
Ariyalur_Kmrajngr_D (Tamil Nadu),469,0.012029,0.7725982532751091,0.0,0.0,0.0004006332987577478,4.927807618390578e-06,0.0012812299807815502,0.0012812299807815502
Lalpet_PriyrNGR_D (Tamil Nadu),470,0.061983,0.7156621229539607,0.0,0.0,0.0026460431824930335,4.106506348658815e-06,0.001067691650651292,0.0012812299807815502
Bongaon_SukntDPP_D (West Bengal),471,0.068535,1.2569562748438385,0.1151,0.0,0.07161087288958258,0.00041639974375400383,0.12961067919782726,0.0012812299807815502
Helencha_ColnyDPP_D (West Bengal),472,0.063208,0.7692012919472273,2.4636,0.0,0.03812538275620243,0.00040531217661262504,0.10810443545869554,0.0012812299807815502
Gajraula_JawaharN_D (Uttar Pradesh),473,0.121734,1.1000788022064616,0.30550000000000005,0.0,0.0004611941462443842,0.0069736690812924,0.12185701227388042,0.0012812299807815502
Amroha_SamitiRd_D (Uttar Pradesh),474,0.107207,1.2977853492333902,0.006200000000000011,0.0,0.0,0.00678518043988896,0.08942785616196969,0.0012812299807815502
Bhopal_Kolar Mandakni (Madhya Pradesh),475,0.115664,0.9276447540269915,0.7201999999999997,0.0,0.0006941204827314455,0.0,0.12468875467132748,0.0012812299807815502
Coimbatore_Ukkadam_D (Tamil Nadu),476,0.013261,1.0470682090147587,0.154,0.0,0.011818682313353566,6.1597595229882225e-06,0.0029233698153043825,0.0012812299807815502
Vizag_Gajuwaka_L (Andhra Pradesh),477,0.011947,0.6437838725570701,0.16300000000000003,0.0,0.008059251242452372,0.0,0.0,0.0012812299807815502
Ranaghat_ArickDPP_D (West Bengal),478,0.063857,0.6883187772925763,1.9912,0.0,0.0015699235079228032,0.0,0.0,0.0006406149903907751
Karwar_Central_D_1 (Karnataka),479,0.076419,0.935944055944056,0.3472,0.0,0.035157901229357254,0.00020799454655956898,0.10674067256596091,0.0019218449711723253
Mallapur_ShtDRDPP_D (Karnataka),480,0.076745,1.2383216783216784,0.0,0.0,0.08199472897017583,0.00020799454655956898,0.10679248842642981,0.0019218449711723253
Dandeli_RKComplx_D (Karnataka),481,0.086284,0.659276290578639,0.011199999999999988,0.0,0.010085710369889818,0.0008102137025903843,0.09177827541028179,0.0019218449711723253
Moodbidri_MrdiVlge_D (Karnataka),482,0.103192,0.7128154595719056,0.015699999999999992,0.0,0.033695123836218505,0.00041639974375400383,0.09569052899453911,0.0012812299807815502
Karkala_MarketRd_D (Karnataka),483,0.097384,0.6686135371179039,0.015699999999999992,0.0,0.003959747720280065,0.00040531217661262504,0.08344640011067597,0.0012812299807815502
Dhrmsthala_Beltngdi_D (Karnataka),484,0.087647,1.219895287958115,0.06889999999999996,0.0,0.14798741862369044,0.0012142939272984116,0.08348862472806277,0.0025624599615631004
CCU_Hub (West Bengal),485,,,,,,,,
Tiruppattur_KoilStrt_D (Tamil Nadu),486,0.259781,1.2495741056218057,1.1253,1.0,0.13381152178508782,0.0,0.10249690611513221,0.0012812299807815502
Uthangarai_RgstrOFC_D (Tamil Nadu),487,,,,,,,,
Thamarassery_Chungam_D (Kerala),488,0.060119,1.052243043725156,0.0,0.0,0.0045513806149572065,0.0,0.0,0.0006406149903907751
SultnBthry_Kollgpra_D (Kerala),489,0.061934,1.2421919363997729,1.1223,0.0,0.012540753956463457,0.0012196323855516683,0.0014413837283792441,0.0032030749519538753
Dinhata_WrdN4DPP_D (West Bengal),490,0.063417,1.108811188811189,0.06259999999999993,0.0,0.0,1.642602539463526e-06,0.0008541533205210334,0.0019218449711723253
Bewar_BndhuTRH_D (Uttar Pradesh),491,0.06192,1.2203293583191368,0.9244,0.0,0.006018816534825701,0.0,0.0,0.0006406149903907751
Silvassa_Samrvrni_D (Dadra and Nagar Haveli),492,0.103549,0.9504895104895105,0.20950000000000002,0.0,0.0,0.0,0.09841598247469972,0.0012812299807815502
Bengaluru_Sarjapur_D (Karnataka),493,0.060562,1.2167832167832169,0.2785,0.0,0.0,0.0,0.0,0.0006406149903907751
Sawantwadi_LaxmiNgr_D (Maharashtra),494,0.134237,0.8737099402498641,11.9742,0.0,0.014776846786739262,0.0012377010134857669,0.10680977156098662,0.0025624599615631004
Modinagar_SikriKla_DC (Uttar Pradesh),495,0.063189,1.1152482269503545,0.06339999999999998,0.0,0.0,0.0,0.12183451697901722,0.0012812299807815502
Khatauli_TilakNgr_D (Uttar Pradesh),496,0.060188,1.2411132543400387,0.0,0.0,0.007709861737721776,0.0,0.0,0.0006406149903907751
Dhar_Trimurti_D (Madhya Pradesh),497,0.067332,1.2421919363997729,0.2634,0.0,0.3312957869122791,0.0,0.0,0.0006406149903907751
Ratlam_Khjurwli_DC (Madhya Pradesh),498,0.047505,0.4562647754137115,0.2634,0.0,0.00033075539781162887,0.0004065441285172227,0.0006406149903907751,0.0019218449711723253
Jaora_RtlamNka_D (Madhya Pradesh),499,0.013974,1.8312500000000003,0.0,0.0,0.10314909884993086,0.0,0.0008541533205210334,0.0012812299807815502
Sonari_Central_DPP_1 (Assam),500,0.250522,1.8031573754316725,2.0936,1.0,0.0,0.0,0.08271432240573208,0.0012812299807815502
Mangalore_Kuntikna_H (Karnataka),501,0.152197,1.0324623911322248,7.3707,0.0,0.0022174587233568365,0.014661680096897911,0.11214572276556267,0.008327994875080076
