source_number,destination_number,is_carting,is_ftl,start_hour,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor,data
2,85,1,0,16,21.428571428571427,26.620542857142855,21.062840941219758,45.285714285714285,2.1194805194805193,training
2,85,1,0,18,22.25,27.0969375,21.390342770933966,39.625,1.789724025974026,training
2,85,1,0,19,23.25,27.707825,21.294462743649387,46.25,1.982913372859025,training
2,85,1,0,21,23.0,27.6607,22.042498291209757,46.0,2.0,training
2,85,1,0,23,22.8,27.548700000000004,21.482735555728624,64.7,2.7506609260304913,training
2,92,0,1,1,1382.0,1933.435,1628.76714888395,2939.0,2.1266280752532563,training
2,92,0,1,3,1383.0,1933.71635,1629.1496348533788,2954.5,2.1362694804380014,training
2,92,0,1,21,1382.0,1933.243,1628.699640306719,2924.0,2.1157742402315485,training
2,102,0,1,3,1006.0,1365.7519,1113.9582850900324,2135.0,2.122266401590457,training
2,102,0,1,4,1007.5555555555555,1366.7692,1114.304663048016,2116.222222222222,2.100333524934453,training
2,102,0,1,5,1008.25,1367.156325,1114.3859365736712,2134.75,2.117267754888543,training
2,104,1,0,1,21.0,23.463066666666666,16.458934963623122,78.0,3.6471861471861473,training
2,104,1,0,2,19.666666666666668,22.6009,16.247408236434264,44.333333333333336,2.255263157894737,training
2,104,1,0,3,20.0,22.5502,16.198188696112894,42.0,2.1,training
2,104,1,0,4,17.0,20.2414,14.867660104899898,50.0,2.9411764705882355,training
2,104,1,0,5,20.0,22.70736666666667,16.301995307093183,67.66666666666667,3.3794612794612795,training
2,104,1,0,6,18.0,19.356900000000003,15.396930367005725,45.0,2.5,training
2,104,1,0,9,20.0,22.6154,15.92163624992645,66.0,3.3,training
2,104,1,0,12,20.666666666666668,23.152883333333335,16.319998810574436,160.66666666666666,7.862833714721586,training
2,104,1,0,13,19.0,22.1101,15.912216128401766,80.0,4.2105263157894735,training
2,104,1,0,16,20.0,22.5968,16.09515344434685,44.0,2.2,training
2,104,1,0,17,21.0,23.8076,16.66626048387301,37.0,1.761904761904762,training
